product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply,message_normalized,message_clean,tokens
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2012106076,5,"Woaawww se kecil in loh PB nya,bisa d bwh d mna&#39; trus sesuai yg d pesan gk ad lecet pun...trma ksi buat tkox👍🤗",1774413307,4 minggu lalu,BLACK,True,Anonymous,0,True,False,,woaawww se kecil in loh pb nya bisa d bwh d mna 39 trus sesuai yg d pesan gk ad lecet pun trma ksi buat tkox,woaawww se kecil in loh pb d bwh d mna 39 trus sesuai d pesan gk ad lecet trma ksi buat tkox,"['woaawww', 'se', 'kecil', 'in', 'loh', 'pb', 'd', 'bwh', 'd', 'mna', '39', 'trus', 'sesuai', 'd', 'pesan', 'gk', 'ad', 'lecet', 'trma', 'ksi', 'buat', 'tkox']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011949984,5,Kejernihan lensa: ok Kualitas pengerjaan: ok Performa: ok,1774406988,4 minggu lalu,BLACK,True,Anonymous,0,False,False,,kejernihan lensa ok kualitas pengerjaan ok performa ok,kejernihan lensa kualitas pengerjaan performa,"['kejernihan', 'lensa', 'kualitas', 'pengerjaan', 'performa']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011936770,5,Baguss,1774406391,4 minggu lalu,PINK,True,Anonymous,0,False,False,,baguss,baguss,['baguss']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011880670,5,Bagus,1774403796,4 minggu lalu,BLACK,True,Anonymous,0,False,False,,bagus,bagus,['bagus']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011825380,4,"Bagus, amanah",1774400120,4 minggu lalu,BLACK,True,Anonymous,0,False,False,,bagus amanah,bagus amanah,"['bagus', 'amanah']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011740060,3,"Sesuai harga, bahan ringan cepat lowbet",1774389091,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,sesuai harga bahan ringan cepat lowbet,sesuai harga bahan ringan cepat lowbet,"['sesuai', 'harga', 'bahan', 'ringan', 'cepat', 'lowbet']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011740059,3,"Sesuai harga, bahannya ringan bgt produknya cepat lowbet",1774389091,1 bulan lalu,PURPLE,True,Anonymous,0,True,False,,sesuai harga bahannya ringan bgt produknya cepat lowbet,sesuai harga bahannya ringan produknya cepat lowbet,"['sesuai', 'harga', 'bahannya', 'ringan', 'produknya', 'cepat', 'lowbet']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011565987,2,"Powerbank ini sdh dicas penuh sampai keluar tulisan 100%, untuk ngecas hp yg masih 10%, gak sampai 50% daya hpnya ,si powerbank ini sdh habis daya",1774363077,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,powerbank ini sdh dicas penuh sampai keluar tulisan 100 untuk ngecas hp yg masih 10 gak sampai 50 daya hpnya si powerbank ini sdh habis daya,powerbank sdh dicas penuh keluar tulisan 100 ngecas hp 10 gak 50 daya hpnya si powerbank sdh habis daya,"['powerbank', 'sdh', 'dicas', 'penuh', 'keluar', 'tulisan', '100', 'ngecas', 'hp', '10', 'gak', '50', 'daya', 'hpnya', 'si', 'powerbank', 'sdh', 'habis', 'daya']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011454348,5,Barang sudah sampai Aman semua Berfungsi dengan amat baik Maaf lupa gk ada vidio unboxing nya kecil2 cabe rawit,1774356005,1 bulan lalu,PURPLE,True,Anonymous,0,True,False,,barang sudah sampai aman semua berfungsi dengan amat baik maaf lupa gk ada vidio unboxing nya kecil2 cabe rawit,barang sampai aman semua berfungsi amat baik maaf lupa gk vidio unboxing kecil2 cabe rawit,"['barang', 'sampai', 'aman', 'semua', 'berfungsi', 'amat', 'baik', 'maaf', 'lupa', 'gk', 'vidio', 'unboxing', 'kecil2', 'cabe', 'rawit']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011391182,5,Pengiriman cepat. Dan sesuai diskripsi. Keren👍,1774352514,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,pengiriman cepat dan sesuai diskripsi keren,pengiriman cepat sesuai diskripsi keren,"['pengiriman', 'cepat', 'sesuai', 'diskripsi', 'keren']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011371314,5,Mantappp keceeee cuyyyyy,1774351444,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,mantappp keceeee cuyyyyy,mantappp keceeee cuyyyyy,"['mantappp', 'keceeee', 'cuyyyyy']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011360319,3,"Barang yg sampai cepat,utuh,cuma belum dicoba power bank nya",1774350875,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,barang yg sampai cepat utuh cuma belum dicoba power bank nya,barang cepat utuh cuma dicoba power bank,"['barang', 'cepat', 'utuh', 'cuma', 'dicoba', 'power', 'bank']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011319531,5,Pemesanan tgl 13 baru sampek skrng tpi gkpp krna lebaran juga soalnya brngnya bagus tpi blum tk cba smga awet lah buat seseorang soalnya,1774348804,1 bulan lalu,PURPLE,True,Anonymous,0,False,False,,pemesanan tgl 13 baru sampek skrng tpi gkpp krna lebaran juga soalnya brngnya bagus tpi blum tk cba smga awet lah buat seseorang soalnya,pemesanan tgl 13 baru sampek skrng tpi gkpp krna lebaran soalnya brngnya bagus tpi blum tk cba smga awet lah buat seseorang soalnya,"['pemesanan', 'tgl', '13', 'baru', 'sampek', 'skrng', 'tpi', 'gkpp', 'krna', 'lebaran', 'soalnya', 'brngnya', 'bagus', 'tpi', 'blum', 'tk', 'cba', 'smga', 'awet', 'lah', 'buat', 'seseorang', 'soalnya']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011304929,5,sesuai dah pokok nya,1774348009,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,sesuai dah pokok nya,sesuai dah pokok,"['sesuai', 'dah', 'pokok']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011286703,5,"Rusak cepat lobet, gak baik kecewa",1774347006,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,rusak cepat lobet gak baik kecewa,rusak cepat lobet gak baik kecewa,"['rusak', 'cepat', 'lobet', 'gak', 'baik', 'kecewa']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011156994,5,Bagus...,1774339602,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus,bagus,['bagus']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011094769,1,Katanya 20.000mAh kok pas cas hp langsung 25 rusak ni barang,1774335742,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,katanya 20 000mah kok pas cas hp langsung 25 rusak ni barang,katanya 20 000mah pas cas hp langsung 25 rusak ni barang,"['katanya', '20', '000mah', 'pas', 'cas', 'hp', 'langsung', '25', 'rusak', 'ni', 'barang']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2011086507,5,"Kejernihan lensa: Bersih Kualitas pengerjaan: Rapi Performa: Bagus Sudah di unboxing dan paket sesuai dengan pesanan, tidak ada lecet atau pun rusak, harga sesuai barang, kirain berat dan ngedukung fast charging ternyata tidak",1774335226,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,kejernihan lensa bersih kualitas pengerjaan rapi performa bagus sudah di unboxing dan paket sesuai dengan pesanan tidak ada lecet atau pun rusak harga sesuai barang kirain berat dan ngedukung fast charging ternyata tidak,kejernihan lensa bersih kualitas pengerjaan rapi performa bagus di unboxing paket sesuai pesanan ada lecet pun rusak harga sesuai barang kirain berat ngedukung fast charging ternyata,"['kejernihan', 'lensa', 'bersih', 'kualitas', 'pengerjaan', 'rapi', 'performa', 'bagus', 'di', 'unboxing', 'paket', 'sesuai', 'pesanan', 'ada', 'lecet', 'pun', 'rusak', 'harga', 'sesuai', 'barang', 'kirain', 'berat', 'ngedukung', 'fast', 'charging', 'ternyata']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010982451,5,ok..sip,1774329040,1 bulan lalu,BLACK,False,gapur,0,False,False,Terima kasih telah berbelanja di CHINDO DIGITAL. Bagikan link toko kami https://www.tokopedia.com/chindo-digital kepada teman-teman kamu. Jangan lupa follow toko kami untuk tahu update terbaru tentang stok dan produk yang kami tawarkan.,ok sip,sip,['sip']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010963110,5,Cara nyalain lampu nya gimana sih,1774328022,1 bulan lalu,PINK,True,Anonymous,0,False,False,,cara nyalain lampu nya gimana sih,cara nyalain lampu gimana,"['cara', 'nyalain', 'lampu', 'gimana']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010945889,5,Wes tekan blm di buka tau bagus tau gak,1774326987,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,wes tekan blm di buka tau bagus tau gak,wes tekan blm buka tau bagus tau gak,"['wes', 'tekan', 'blm', 'buka', 'tau', 'bagus', 'tau', 'gak']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010883943,4,di bungkus dengan baik tapi rawan kena air. ketahanan belum di coba moga bisa carg beberapa kali.,1774323350,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,di bungkus dengan baik tapi rawan kena air ketahanan belum di coba moga bisa carg beberapa kali,bungkus baik rawan kena air ketahanan di coba moga carg beberapa kali,"['bungkus', 'baik', 'rawan', 'kena', 'air', 'ketahanan', 'di', 'coba', 'moga', 'carg', 'beberapa', 'kali']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010854777,4,Bagus,1774321608,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus,bagus,['bagus']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010832839,1,INI FAKE!,1774320343,1 bulan lalu,PINK,True,Anonymous,0,False,False,,ini fake,fake,['fake']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010823481,5,"Barang nya bagus, kwalitas bagus, pengisian cepat",1774319768,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,barang nya bagus kwalitas bagus pengisian cepat,barang bagus kwalitas bagus pengisian cepat,"['barang', 'bagus', 'kwalitas', 'bagus', 'pengisian', 'cepat']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010706131,3,Bagus lumayan buat pergi pergi,1774310010,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus lumayan buat pergi pergi,bagus lumayan buat pergi pergi,"['bagus', 'lumayan', 'buat', 'pergi', 'pergi']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010645069,4,top,1774294788,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,top,top,['top']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010564747,5,Joss,1774280031,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,joss,joss,['joss']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010547638,5,Kualitas pengerjaan: kualitasnya bagus pokoknya mantap,1774278409,1 bulan lalu,PURPLE,True,Anonymous,0,False,False,,kualitas pengerjaan kualitasnya bagus pokoknya mantap,kualitas pengerjaan kualitasnya bagus pokoknya mantap,"['kualitas', 'pengerjaan', 'kualitasnya', 'bagus', 'pokoknya', 'mantap']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010360218,5,Mantap,1774264713,1 bulan lalu,PURPLE,True,Anonymous,0,False,False,,mantap,mantap,['mantap']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010292176,5,"Barang diterima dlm keadaan bagus, cuma saya bingung memakai nya soal nya petunjuk nya ga lengkap apalagi pakai bahasa inggris",1774260067,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,barang diterima dlm keadaan bagus cuma saya bingung memakai nya soal nya petunjuk nya ga lengkap apalagi pakai bahasa inggris,barang diterima dlm keadaan bagus cuma bingung memakai soal petunjuk ga lengkap pakai bahasa inggris,"['barang', 'diterima', 'dlm', 'keadaan', 'bagus', 'cuma', 'bingung', 'memakai', 'soal', 'petunjuk', 'ga', 'lengkap', 'pakai', 'bahasa', 'inggris']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010273145,5,Bagus walaupun cuman tahan 2-3 jaman,1774258671,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus walaupun cuman tahan 2 3 jaman,bagus walaupun cuman tahan 2 3 jaman,"['bagus', 'walaupun', 'cuman', 'tahan', '2', '3', 'jaman']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010258076,5,Terimakasih,1774257539,1 bulan lalu,PURPLE,True,Anonymous,0,True,True,,terimakasih,terimakasih,['terimakasih']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010244926,5,Performa: Bagus warna nya juga sama kaya yg di foto,1774256593,1 bulan lalu,PINK,True,Anonymous,1,True,False,,performa bagus warna nya juga sama kaya yg di foto,performa bagus warna sama kaya foto,"['performa', 'bagus', 'warna', 'sama', 'kaya', 'foto']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010080135,5,"bagus , simple di bawa kemana2 dan yang pastinya bisa masuk ketika di cas",1774244919,1 bulan lalu,PINK,True,Anonymous,0,True,False,,bagus simple di bawa kemana2 dan yang pastinya bisa masuk ketika di cas,bagus simple bawa kemana2 yang pastinya masuk di cas,"['bagus', 'simple', 'bawa', 'kemana2', 'yang', 'pastinya', 'masuk', 'di', 'cas']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010008296,4,Mantap power Bank nyaa bagus,1774240145,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,mantap power bank nyaa bagus,mantap power bank nyaa bagus,"['mantap', 'power', 'bank', 'nyaa', 'bagus']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010006758,5,Baguss sekalii 😍🥰,1774240047,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,baguss sekalii,baguss sekalii,"['baguss', 'sekalii']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2010001166,2,"Cpt habis isi powerbank ny, pdahal dri 100% power bank nya, skali ngcas aja udh 25 %. Kyak ny bukan 20.000 mAh batre power bank ny",1774239687,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,cpt habis isi powerbank ny pdahal dri 100 power bank nya skali ngcas aja udh 25 kyak ny bukan 20 000 mah batre power bank ny,cpt habis isi powerbank ny pdahal dri 100 power bank skali ngcas aja udh 25 kyak ny bukan 20 000 mah batre power bank ny,"['cpt', 'habis', 'isi', 'powerbank', 'ny', 'pdahal', 'dri', '100', 'power', 'bank', 'skali', 'ngcas', 'aja', 'udh', '25', 'kyak', 'ny', 'bukan', '20', '000', 'mah', 'batre', 'power', 'bank', 'ny']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009960714,5,Kualitas pengerjaan: Sangat baik Performa: Semoga awet dan tahan lama,1774237393,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,kualitas pengerjaan sangat baik performa semoga awet dan tahan lama,kualitas pengerjaan sangat baik performa semoga awet tahan lama,"['kualitas', 'pengerjaan', 'sangat', 'baik', 'performa', 'semoga', 'awet', 'tahan', 'lama']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009878549,5,barang sdh sampai.. dan sesuai pesanan.,1774231659,1 bulan lalu,BLACK,False,m,0,True,False,Terima kasih telah berbelanja di CHINDO DIGITAL. Bagikan link toko kami https://www.tokopedia.com/chindo-digital kepada teman-teman kamu. Jangan lupa follow toko kami untuk tahu update terbaru tentang stok dan produk yang kami tawarkan.,barang sdh sampai dan sesuai pesanan,barang sdh dan sesuai pesanan,"['barang', 'sdh', 'dan', 'sesuai', 'pesanan']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009788185,5,Kejernihan lensa: Jernih se kn ali,1774221939,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,kejernihan lensa jernih se kn ali,kejernihan lensa jernih se kn ali,"['kejernihan', 'lensa', 'jernih', 'se', 'kn', 'ali']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009747973,3,Hati2 tidak sesuai dg speknya...,1774212076,1 bulan lalu,PINK,True,Anonymous,0,False,False,,hati2 tidak sesuai dg speknya,hati2 sesuai dg speknya,"['hati2', 'sesuai', 'dg', 'speknya']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009653015,5,bagus,1774191761,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus,bagus,['bagus']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009541669,5,barangnya bagus tidak ada kendala,1774181405,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,barangnya bagus tidak ada kendala,barangnya bagus ada kendala,"['barangnya', 'bagus', 'ada', 'kendala']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009452856,5,bener bener bagu bgtt sumpaa suka banget,1774173329,1 bulan lalu,PINK,True,Anonymous,0,False,False,,bener bener bagu bgtt sumpaa suka banget,bener bener bagu bgtt sumpaa suka banget,"['bener', 'bener', 'bagu', 'bgtt', 'sumpaa', 'suka', 'banget']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009404234,3,Produk nya bagus sekali tapi sayang nya batrenya cepet habis,1774168348,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,produk nya bagus sekali tapi sayang nya batrenya cepet habis,produk bagus sekali sayang batrenya cepet habis,"['produk', 'bagus', 'sekali', 'sayang', 'batrenya', 'cepet', 'habis']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009390211,3,Bagus cuman yg colokan tiga nya g berfungsi....jdi pake colokan yg putih,1774166999,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,bagus cuman yg colokan tiga nya g berfungsi jdi pake colokan yg putih,bagus cuman colokan tiga g berfungsi jdi pake colokan putih,"['bagus', 'cuman', 'colokan', 'tiga', 'g', 'berfungsi', 'jdi', 'pake', 'colokan', 'putih']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009387814,5,Barang bagus,1774166759,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,barang bagus,barang bagus,"['barang', 'bagus']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009355397,5,Kejernihan lensa: kualitas bagus,1774163631,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,kejernihan lensa kualitas bagus,kejernihan lensa kualitas bagus,"['kejernihan', 'lensa', 'kualitas', 'bagus']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009273078,5,Kejernihan lensa: Oke Kualitas pengerjaan: Oke Performa: Oke,1774155676,1 bulan lalu,PURPLE,True,Anonymous,0,True,False,,kejernihan lensa oke kualitas pengerjaan oke performa oke,kejernihan lensa oke kualitas pengerjaan oke performa oke,"['kejernihan', 'lensa', 'oke', 'kualitas', 'pengerjaan', 'oke', 'performa', 'oke']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009262190,5,Paket sudah sampe nih dengan mulus mksh yah,1774154594,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,paket sudah sampe nih dengan mulus mksh yah,paket sampe nih mulus mksh,"['paket', 'sampe', 'nih', 'mulus', 'mksh']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009214423,5,Barang bagus pengiriman cepat,1774149588,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,barang bagus pengiriman cepat,barang bagus pengiriman cepat,"['barang', 'bagus', 'pengiriman', 'cepat']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009170038,5,Bagus👍,1774144367,1 bulan lalu,PINK,True,Anonymous,0,False,False,,bagus,bagus,['bagus']
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009134088,4,Sangat membantu,1774139505,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,sangat membantu,sangat membantu,"['sangat', 'membantu']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009116226,5,Bagus Baik Tahan lama. Oke dahh,1774136597,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,bagus baik tahan lama oke dahh,bagus baik tahan lama oke dahh,"['bagus', 'baik', 'tahan', 'lama', 'oke', 'dahh']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2009071786,5,Bagus tks,1774122120,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,bagus tks,bagus tks,"['bagus', 'tks']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008995029,1,Mah tdk sesuai... Bust nge cas gabisa sampai penuh Sudah habis,1774105174,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,mah tdk sesuai bust nge cas gabisa sampai penuh sudah habis,mah tdk sesuai bust nge cas gabisa penuh habis,"['mah', 'tdk', 'sesuai', 'bust', 'nge', 'cas', 'gabisa', 'penuh', 'habis']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008981536,4,Power bank nya bagus walaupun pengisian daya kurang baik,1774103622,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,power bank nya bagus walaupun pengisian daya kurang baik,power bank bagus walaupun pengisian daya kurang baik,"['power', 'bank', 'bagus', 'walaupun', 'pengisian', 'daya', 'kurang', 'baik']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008891873,5,Maaf sayang yg bagian tengah agak pendek tapi Ndak apa ada tali saya punya yg d pakai sorry merepotkan,1774094460,1 bulan lalu,PURPLE,True,Anonymous,0,False,False,,maaf sayang yg bagian tengah agak pendek tapi ndak apa ada tali saya punya yg d pakai sorry merepotkan,maaf sayang bagian tengah pendek ndak apa tali punya d pakai sorry merepotkan,"['maaf', 'sayang', 'bagian', 'tengah', 'pendek', 'ndak', 'apa', 'tali', 'punya', 'd', 'pakai', 'sorry', 'merepotkan']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008870210,5,Siip Oke,1774092290,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,siip oke,siip oke,"['siip', 'oke']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008828599,5,Pengiriman cepat barang bagus terimakasih ya,1774088021,1 bulan lalu,BLACK,True,Anonymous,0,False,False,,pengiriman cepat barang bagus terimakasih ya,pengiriman cepat barang bagus terimakasih,"['pengiriman', 'cepat', 'barang', 'bagus', 'terimakasih']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008780704,3,Alhamdulillahnpaket sdh smpai. ssuai harapan smga yg lain jg sama yah,1774082573,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,alhamdulillahnpaket sdh smpai ssuai harapan smga yg lain jg sama yah,alhamdulillahnpaket sdh smpai ssuai harapan smga jg sama,"['alhamdulillahnpaket', 'sdh', 'smpai', 'ssuai', 'harapan', 'smga', 'jg', 'sama']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008716616,5,Desain nya simple dan kualitas baterai nya juga bagus,1774074712,1 bulan lalu,PURPLE,True,Anonymous,0,True,False,,desain nya simple dan kualitas baterai nya juga bagus,desain simple kualitas baterai bagus,"['desain', 'simple', 'kualitas', 'baterai', 'bagus']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008697706,5,"Pesanan sudah mendarat dengan selamat, dan sudah aku pakai..aman. Kepada tiktok,penjual dan kurirnya, terimakasih atas amanah nya ya 🙏",1774072141,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,pesanan sudah mendarat dengan selamat dan sudah aku pakai aman kepada tiktok penjual dan kurirnya terimakasih atas amanah nya ya,pesanan mendarat selamat sudah aku pakai aman tiktok penjual kurirnya terimakasih atas amanah,"['pesanan', 'mendarat', 'selamat', 'sudah', 'aku', 'pakai', 'aman', 'tiktok', 'penjual', 'kurirnya', 'terimakasih', 'atas', 'amanah']"
Powerbank 20000 Mah Mini With 4 Usb Cable Lighrweight Universal Powerbank Led Display Baterai Pengisi Charger,2008690144,5,Sip sesuai pesanan,1774071051,1 bulan lalu,BLACK,True,Anonymous,0,True,False,,sip sesuai pesanan,sip sesuai pesanan,"['sip', 'sesuai', 'pesanan']"
